GO_ID	Namespace
GO:0061184	Biological Process
GO:0061185	Biological Process
GO:0061186	Biological Process
GO:0061187	Biological Process
GO:0061188	Biological Process
GO:0061189	Biological Process
GO:0061190	Biological Process
GO:0061191	Biological Process
GO:0061192	Biological Process
GO:0061193	Biological Process
GO:0061194	Biological Process
GO:0061195	Biological Process
GO:0061196	Biological Process
GO:0061197	Biological Process
GO:0061198	Biological Process
GO:0061199	Biological Process
GO:0061200	Cellular Component
GO:0061201	Cellular Component
GO:0061202	Cellular Component
GO:0061203	Biological Process
GO:0061204	Biological Process
GO:0061205	Biological Process
GO:0061206	Biological Process
GO:0061207	Biological Process
GO:0061208	Biological Process
GO:0061209	Biological Process
GO:0061210	Biological Process
GO:0061211	Biological Process
GO:0061212	Biological Process
GO:0061213	Biological Process
GO:0061214	Biological Process
GO:0061215	Biological Process
GO:0061216	Biological Process
GO:0061217	Biological Process
GO:0061218	Biological Process
GO:0061219	Biological Process
GO:0061220	Biological Process
GO:0061221	Biological Process
GO:0061222	Biological Process
GO:0061223	Biological Process
GO:0061224	Biological Process
GO:0061225	Biological Process
GO:0061226	Biological Process
GO:0061227	Biological Process
GO:0061228	Biological Process
GO:0061229	Biological Process
GO:0061230	Biological Process
GO:0061231	Biological Process
GO:0061232	Biological Process
GO:0061233	Biological Process
GO:0061234	Biological Process
GO:0061235	Biological Process
GO:0061236	Biological Process
GO:0061237	Biological Process
GO:0061238	Biological Process
GO:0061239	Biological Process
GO:0061240	Biological Process
GO:0061241	Biological Process
GO:0061242	Biological Process
GO:0061243	Biological Process
GO:0061244	Biological Process
GO:0061245	Biological Process
GO:0061246	Biological Process
GO:0061247	Biological Process
GO:0061248	Biological Process
GO:0061249	Biological Process
GO:0061250	Biological Process
GO:0061251	Biological Process
GO:0061252	Biological Process
GO:0061253	Biological Process
GO:0061254	Biological Process
GO:0061255	Biological Process
GO:0061256	Biological Process
GO:0061257	Biological Process
GO:0061258	Biological Process
GO:0061259	Biological Process
GO:0061260	Biological Process
GO:0061261	Biological Process
GO:0061262	Biological Process
GO:0061263	Biological Process
GO:0061264	Biological Process
GO:0061265	Biological Process
GO:0061266	Biological Process
GO:0061267	Biological Process
GO:0061268	Biological Process
GO:0061269	Biological Process
GO:0061270	Biological Process
GO:0061271	Biological Process
GO:0061272	Biological Process
GO:0061273	Biological Process
GO:0061274	Biological Process
GO:0061275	Biological Process
GO:0061276	Biological Process
GO:0061277	Biological Process
GO:0061278	Biological Process
GO:0061279	Biological Process
GO:0061280	Biological Process
GO:0061281	Biological Process
GO:0061282	Biological Process
GO:0061283	Biological Process
GO:0061284	Biological Process
GO:0061285	Biological Process
GO:0061286	Biological Process
GO:0061287	Biological Process
GO:0061288	Biological Process
GO:0061289	Biological Process
GO:0061290	Biological Process
GO:0061291	Biological Process
GO:0061292	Biological Process
GO:0061293	Biological Process
GO:0061294	Biological Process
GO:0061295	Biological Process
GO:0061296	Biological Process
GO:0061297	Biological Process
GO:0061298	Biological Process
GO:0061299	Biological Process
GO:0061300	Biological Process
GO:0061301	Biological Process
GO:0061302	Biological Process
GO:0061303	Biological Process
GO:0061304	Biological Process
GO:0061305	Biological Process
GO:0061306	Biological Process
GO:0061307	Biological Process
GO:0061308	Biological Process
GO:0061309	Biological Process
GO:0061310	Biological Process
GO:0061311	Biological Process
GO:0061312	Biological Process
GO:0061313	Biological Process
GO:0061314	Biological Process
GO:0061315	Biological Process
GO:0061316	Biological Process
GO:0061317	Biological Process
GO:0061318	Biological Process
GO:0061319	Biological Process
GO:0061320	Biological Process
GO:0061321	Biological Process
GO:0061322	Biological Process
GO:0061323	Biological Process
GO:0061324	Biological Process
GO:0061325	Biological Process
GO:0061326	Biological Process
GO:0061327	Biological Process
GO:0061328	Biological Process
GO:0061329	Biological Process
GO:0061330	Biological Process
GO:0061331	Biological Process
GO:0061332	Biological Process
GO:0061333	Biological Process
GO:0061334	Biological Process
GO:0061335	Biological Process
GO:0061336	Biological Process
GO:0061337	Biological Process
GO:0061338	Biological Process
GO:0061339	Biological Process
GO:0061340	Biological Process
GO:0061341	Biological Process
GO:0061342	Biological Process
GO:0061343	Biological Process
GO:0061344	Biological Process
GO:0061345	Biological Process
GO:0061346	Biological Process
GO:0061347	Biological Process
GO:0061348	Biological Process
GO:0061349	Biological Process
GO:0061350	Biological Process
GO:0061351	Biological Process
GO:0061352	Biological Process
GO:0061353	Biological Process
GO:0061354	Biological Process
GO:0061355	Biological Process
GO:0061356	Biological Process
GO:0061357	Biological Process
GO:0061358	Biological Process
GO:0061359	Biological Process
GO:0061360	Biological Process
GO:0061361	Biological Process
GO:0061362	Biological Process
GO:0061363	Biological Process
GO:0061364	Biological Process
GO:0061365	Biological Process
GO:0061366	Biological Process
GO:0061367	Biological Process
GO:0061368	Biological Process
GO:0061369	Biological Process
GO:0061370	Biological Process
GO:0061371	Biological Process
GO:0061372	Biological Process
GO:0061373	Biological Process
GO:0061374	Biological Process
GO:0061375	Biological Process
GO:0061376	Biological Process
GO:0061377	Biological Process
GO:0061378	Biological Process
GO:0061379	Biological Process
GO:0061380	Biological Process
GO:0061381	Biological Process
GO:0061382	Biological Process
GO:0061383	Biological Process
GO:0061384	Biological Process
GO:0061385	Biological Process
GO:0061386	Biological Process
GO:0061387	Biological Process
GO:0061388	Biological Process
GO:0061389	Biological Process
GO:0061390	Biological Process
GO:0061391	Biological Process
GO:0061392	Biological Process
GO:0061393	Biological Process
GO:0061394	Biological Process
GO:0061395	Biological Process
GO:0061396	Biological Process
GO:0061397	Biological Process
GO:0061398	Biological Process
GO:0061399	Biological Process
GO:0061400	Biological Process
GO:0061401	Biological Process
GO:0061402	Biological Process
GO:0061403	Biological Process
GO:0061404	Biological Process
GO:0061405	Biological Process
GO:0061406	Biological Process
GO:0061407	Biological Process
GO:0061408	Biological Process
GO:0061409	Biological Process
GO:0061410	Biological Process
GO:0061411	Biological Process
GO:0061412	Biological Process
GO:0061413	Biological Process
GO:0061414	Biological Process
GO:0061415	Biological Process
GO:0061416	Biological Process
GO:0061417	Biological Process
GO:0061418	Biological Process
GO:0061419	Biological Process
GO:0061420	Biological Process
GO:0061421	Biological Process
GO:0061422	Biological Process
GO:0061423	Biological Process
GO:0061424	Biological Process
GO:0061425	Biological Process
GO:0061426	Biological Process
GO:0061427	Biological Process
GO:0061428	Biological Process
GO:0061429	Biological Process
GO:0061430	Biological Process
GO:0061431	Biological Process
GO:0061432	Biological Process
GO:0061433	Biological Process
GO:0061434	Biological Process
GO:0061435	Biological Process
GO:0061436	Biological Process
GO:0061437	Biological Process
GO:0061438	Biological Process
GO:0061439	Biological Process
GO:0061440	Biological Process
GO:0061441	Biological Process
GO:0061442	Biological Process
GO:0061443	Biological Process
GO:0061444	Biological Process
GO:0061445	Biological Process
GO:0061446	Biological Process
GO:0061447	Biological Process
GO:0061448	Biological Process
GO:0061449	Biological Process
GO:0061450	Biological Process
GO:0061451	Biological Process
GO:0061452	Biological Process
GO:0061453	Biological Process
GO:0061454	Biological Process
GO:0061455	Cellular Component
GO:0061456	Biological Process
GO:0061457	Biological Process
GO:0061458	Biological Process
GO:0061459	Molecular Function
GO:0061462	Biological Process
GO:0061463	Molecular Function
GO:0061464	Cellular Component
GO:0061465	Cellular Component
GO:0061466	Cellular Component
GO:0061468	Cellular Component
GO:0061469	Biological Process
GO:0061470	Biological Process
GO:0061471	Biological Process
GO:0061472	Biological Process
GO:0061473	Molecular Function
GO:0061474	Cellular Component
GO:0061475	Biological Process
GO:0061476	Biological Process
GO:0061477	Biological Process
GO:0061478	Biological Process
GO:0061479	Biological Process
GO:0061480	Biological Process
GO:0061481	Biological Process
GO:0061482	Biological Process
GO:0061483	Molecular Function
GO:0061484	Biological Process
GO:0061485	Biological Process
GO:0061486	Molecular Function
GO:0061487	Biological Process
GO:0061492	Biological Process
GO:0061493	Cellular Component
GO:0061496	Cellular Component
GO:0061497	Cellular Component
GO:0061498	Cellular Component
GO:0061499	Cellular Component
GO:0061501	Molecular Function
GO:0061502	Biological Process
GO:0061503	Molecular Function
GO:0061504	Biological Process
GO:0061506	Molecular Function
GO:0061507	Molecular Function
GO:0061508	Biological Process
GO:0061509	Biological Process
GO:0061510	Biological Process
GO:0061511	Biological Process
GO:0061512	Biological Process
GO:0061513	Molecular Function
GO:0061514	Biological Process
GO:0061515	Biological Process
GO:0061516	Biological Process
GO:0061517	Biological Process
GO:0061518	Biological Process
GO:0061519	Biological Process
GO:0061520	Biological Process
GO:0061521	Biological Process
GO:0061522	Molecular Function
GO:0061523	Biological Process
GO:0061524	Biological Process
GO:0061525	Biological Process
GO:0061526	Biological Process
GO:0061527	Biological Process
GO:0061528	Biological Process
GO:0061529	Biological Process
GO:0061530	Biological Process
GO:0061531	Biological Process
GO:0061532	Biological Process
GO:0061533	Biological Process
GO:0061534	Biological Process
GO:0061535	Biological Process
GO:0061536	Biological Process
GO:0061537	Biological Process
GO:0061538	Biological Process
GO:0061539	Biological Process
GO:0061540	Biological Process
GO:0061541	Biological Process
GO:0061542	Molecular Function
GO:0061543	Molecular Function
GO:0061544	Biological Process
GO:0061545	Biological Process
GO:0061546	Biological Process
GO:0061547	Molecular Function
GO:0061548	Biological Process
GO:0061549	Biological Process
GO:0061550	Biological Process
GO:0061551	Biological Process
GO:0061552	Biological Process
GO:0061553	Biological Process
GO:0061554	Biological Process
GO:0061555	Biological Process
GO:0061556	Biological Process
GO:0061557	Biological Process
GO:0061558	Biological Process
GO:0061559	Biological Process
GO:0061560	Biological Process
GO:0061561	Biological Process
GO:0061562	Biological Process
GO:0061563	Biological Process
GO:0061564	Biological Process
GO:0061565	Biological Process
GO:0061566	Biological Process
GO:0061567	Biological Process
GO:0061568	Biological Process
GO:0061569	Biological Process
GO:0061570	Biological Process
GO:0061571	Biological Process
GO:0061572	Biological Process
GO:0061573	Biological Process
GO:0061574	Cellular Component
GO:0061575	Molecular Function
GO:0061576	Cellular Component
GO:0061577	Biological Process
GO:0061578	Molecular Function
GO:0061579	Molecular Function
GO:0061580	Biological Process
GO:0061581	Biological Process
GO:0061582	Biological Process
GO:0061583	Biological Process
GO:0061584	Biological Process
GO:0061585	Biological Process
GO:0061586	Biological Process
GO:0061587	Biological Process
GO:0061588	Biological Process
GO:0061589	Biological Process
GO:0061590	Biological Process
GO:0061591	Biological Process
GO:0061592	Biological Process
GO:0061593	Molecular Function
GO:0061594	Molecular Function
GO:0061595	Molecular Function
GO:0061596	Molecular Function
GO:0061597	Molecular Function
GO:0061598	Molecular Function
GO:0061599	Molecular Function
GO:0061602	Molecular Function
GO:0061603	Molecular Function
GO:0061604	Molecular Function
GO:0061605	Molecular Function
GO:0061606	Biological Process
GO:0061607	Molecular Function
GO:0061608	Molecular Function
GO:0061609	Molecular Function
GO:0061610	Biological Process
GO:0061611	Biological Process
GO:0061612	Biological Process
GO:0061613	Biological Process
GO:0061614	Biological Process
GO:0061615	Biological Process
GO:0061616	Biological Process
GO:0061617	Cellular Component
GO:0061618	Cellular Component
GO:0061619	Biological Process
GO:0061620	Biological Process
GO:0061621	Biological Process
GO:0061622	Biological Process
GO:0061623	Biological Process
GO:0061624	Biological Process
